X,Rodada,Scouts,status,status_id,media,pontos,apelido,preco,partida_data,jogos,variacao,id,clube,posicao
16,2,,Contundido,5,0,0,Allione,8,17/05/2015,0,0,84585,palmeiras,Meia
17,2,,Nulo,6,0,0,Ernando,8,17/05/2015,0,0,49651,internacional,Zagueiro
18,2,,Dúvida,2,0,0,Antônio Carlos,8,17/05/2015,0,0,38194,fluminense,Zagueiro
19,2,,Nulo,6,0,0,Felipe,8,16/05/2015,0,0,73375,corinthians,Zagueiro
20,2,,Nulo,6,0,0,Dellatorre,8,16/05/2015,0,0,77579,atlético-pr,Atacante
1,2,,Contundido,5,0,0,Ramiro,8,16/05/2015,0,0,78715,grêmio,Meia
2,2,,Nulo,6,0,0,Tobio,8,17/05/2015,0,0,73910,palmeiras,Zagueiro
3,2,,Contundido,5,0,0,Tiago Luis,8,17/05/2015,0,0,62119,joinville,Atacante
4,2,,Nulo,6,0,0,Seymour,8,17/05/2015,0,0,69099,cruzeiro,Meia
5,2,,Nulo,6,0,0,Luís Cáceres,8,16/05/2015,0,0,72943,coritiba,Meia
6,2,,Nulo,6,0,0,Ruan,8,16/05/2015,0,0,71381,goiás,Atacante
7,2,,Contundido,5,0,0,Alisson,8,17/05/2015,0,0,81845,cruzeiro,Atacante
8,2,,Nulo,6,0,0,Marquinhos,8,17/05/2015,0,0,38515,figueirense,Zagueiro
9,2,,Contundido,5,0,0,Alan Santos,8,16/05/2015,0,0,70132,coritiba,Meia
10,2,,Nulo,6,0,0,Eduardo Costa,8,17/05/2015,0,0,41387,avaí,Meia
11,2,,Nulo,6,0,0,Wiliam Barbio,8,16/05/2015,0,0,72099,chapecoense,Atacante
12,2,PE=2;RB=1,Provável,7,1.1,1.1,Bruno Rodrigo,7.99,17/05/2015,1,-1.01,51705,cruzeiro,Zagueiro
13,2,FS=2;PE=2;FT=1;RB=1;FC=3;CA=1;FD=1,Provável,7,3.1,3.1,Hélder,7.99,16/05/2015,1,0.99,51681,coritiba,Meia
14,2,FS=4;PE=5;FC=3,Dúvida,2,-1,-1,Chiquinho,7.91,17/05/2015,1,-3.09,68711,santos,Lateral
15,2,A=1;FC=2,Nulo,6,4,4,Mike,7.91,17/05/2015,1,1.91,72389,sport,Atacante
16,2,FS=1;PE=1;I=1,Provável,7,-0.3,-0.3,Pedro Geromel,7.67,16/05/2015,1,-2.33,80853,grêmio,Zagueiro
17,2,FS=2;PE=11;RB=4,Provável,7,4.5,4.5,Lucas Lima,7.51,17/05/2015,1,2.51,80583,santos,Meia
18,2,,Provável,7,5.47,5.47,Guto Ferreira,7.49,17/05/2015,1,3.49,37245,ponte preta,Técnico
19,2,PE=1;RB=1;FC=2,Dúvida,2,0.4,0.4,Douglas Coutinho ,7.44,16/05/2015,1,-1.56,82469,atlético-pr,Atacante
20,2,FS=4;PE=2;RB=2;FC=1,Provável,7,4.3,4.3,Apodi,7.36,16/05/2015,1,2.36,51042,chapecoense,Lateral
1,2,FS=1;PE=1;RB=3;FC=2,Provável,7,4.3,4.3,Valencia,7.36,17/05/2015,1,2.36,50417,santos,Meia
2,2,FS=1;RB=1;FC=2;CA=1,Provável,7,-0.8,-0.8,Josimar,7.28,17/05/2015,1,-2.72,68951,ponte preta,Meia
3,2,RB=1;FC=1,Provável,7,1.2,1.2,Bruno Aguiar,7.28,17/05/2015,1,-0.72,62004,joinville,Zagueiro
4,2,RB=3,Provável,7,5.1,5.1,Guti,7.2,17/05/2015,1,3.2,73528,joinville,Zagueiro
5,2,FS=4;PE=3,Provável,7,1.1,1.1,Malcom,7.2,16/05/2015,1,-0.8,88056,corinthians,Atacante
6,2,FS=3;PE=7;RB=1,Provável,7,1.1,1.1,Wellington Saci,7.2,17/05/2015,1,-0.8,61241,joinville,Lateral
7,2,FS=1;FC=1,Dúvida,2,0,0,Nikão,7.12,16/05/2015,1,-1.88,69705,atlético-pr,Meia
8,2,FS=3;PE=3;RB=1;FC=4;FF=1,Provável,7,1,1,Carlinhos,7.12,16/05/2015,1,-0.88,63194,coritiba,Lateral
9,2,FS=3;PE=3;RB=2;FC=2,Provável,7,3,3,Ricardinho,7.12,17/05/2015,1,1.12,68830,figueirense,Meia
10,2,,Contundido,5,0,0,Luccas Claro,7.12,16/05/2015,1,-1.88,73465,coritiba,Zagueiro
11,2,PE=1;RB=1;FC=1,Nulo,6,0.9,0.9,Marcinho,7.04,17/05/2015,1,-0.96,38763,vasco,Meia
12,2,,Nulo,6,0,0,Bruno,7,17/05/2015,0,0,42499,são paulo,Lateral
13,2,,Nulo,6,0,0,Riascos,7,17/05/2015,0,0,83189,cruzeiro,Atacante
14,2,,Nulo,6,0,0,Murilo Henrique,7,16/05/2015,0,0,88917,goiás,Meia
15,2,,Nulo,6,0,0,Rafael Costa,7,17/05/2015,0,0,70121,joinville,Atacante
16,2,,Dúvida,2,0,0,Magno Alves,7,17/05/2015,0,0,36650,fluminense,Atacante
17,2,,Nulo,6,0,0,Jael,7,17/05/2015,0,0,60859,joinville,Atacante
18,2,,Nulo,6,0,0,Edigar Junio,7,16/05/2015,0,0,74271,atlético-pr,Atacante
19,2,,Nulo,6,0,0,Vítor,7,17/05/2015,0,0,68904,sport,Lateral
20,2,,Nulo,6,0,0,Ewerton Páscoa ,7,17/05/2015,0,0,73957,sport,Zagueiro
1,2,,Nulo,6,0,0,Fabinho ,7,17/05/2015,0,0,69019,joinville,Atacante
2,2,,Nulo,6,0,0,Ferron,7,17/05/2015,0,0,72039,figueirense,Zagueiro
3,2,,Nulo,6,0,0,William Henrique,7,17/05/2015,0,0,70928,joinville,Atacante
4,2,,Contundido,5,0,0,Wellington,7,17/05/2015,0,0,62129,internacional,Meia
5,2,,Contundido,5,0,0,João Paulo,7,17/05/2015,0,0,71602,palmeiras,Lateral
6,2,,Nulo,6,0,0,Jhon Cley,7,17/05/2015,0,0,78652,vasco,Meia
7,2,,Contundido,5,0,0,Braian Rodríguez,7,16/05/2015,0,0,83028,grêmio,Atacante
8,2,,Nulo,6,0,0,Adriano,7,17/05/2015,0,0,49641,avaí,Meia
9,2,,Contundido,5,0,0,Tinga,7,17/05/2015,0,0,63020,avaí,Meia
10,2,,Nulo,6,0,0,Lucas,7,17/05/2015,0,0,78556,vasco,Meia
11,2,,Nulo,6,0,0,Joel,7,17/05/2015,0,0,82787,cruzeiro,Atacante
12,2,FS=2;PE=3;RB=1,Provável,7,1.8,1.8,Anderson Pico,6.96,17/05/2015,1,-0.04,50453,flamengo,Lateral
13,2,PE=4,Nulo,6,-1.2,-1.2,Bernardo,6.96,17/05/2015,1,-3.04,68697,vasco,Meia
14,2,FS=2;PE=3;RB=1;FC=2,Dúvida,2,0.8,0.8,Marcelo Oliveira,6.96,16/05/2015,1,-1.04,50328,grêmio,Lateral
15,2,FS=3;I=1;RB=1;FC=2,Provável,7,1.7,1.7,Bruno Henrique,6.88,16/05/2015,1,-0.12,90285,goiás,Atacante
16,2,FS=2;PE=5;RB=1;FC=1,Provável,7,0.7,0.7,Jadson,6.88,16/05/2015,1,-1.12,80129,atlético-pr,Meia
17,2,PE=3;FC=1,Provável,7,-1.4,-1.4,Rodrigo Caio,6.8,17/05/2015,1,-3.2,73800,são paulo,Meia
18,2,FS=1;PE=1;RB=2,Provável,7,3.6,3.6,Jefferson,6.8,17/05/2015,1,1.8,81950,figueirense,Meia
19,2,FS=1;PE=3;FD=1,Provável,7,0.6,0.6,Felipe Menezes,6.8,16/05/2015,1,-1.2,50295,goiás,Meia
20,2,FC=1,Nulo,6,-0.5,-0.5,Esquerdinha,6.72,16/05/2015,1,-2.28,63283,goiás,Meia
1,2,FS=3;PE=3;RB=1;FC=1;FF=1,Provável,7,2.5,2.5,Pablo,6.72,17/05/2015,1,0.72,60794,avaí,Lateral
2,2,RB=1;FF=1,Nulo,6,2.4,2.4,Arthur Maia,6.64,17/05/2015,1,0.64,68962,flamengo,Meia
3,2,FS=1;PE=1;I=1;RB=1;FC=1;FF=2,Nulo,6,2.3,2.3,Boschilia,6.57,17/05/2015,1,0.57,86841,são paulo,Meia
4,2,,Provável,7,4.31,4.31,Eduardo Baptista,6.57,17/05/2015,1,2.57,87211,sport,Técnico
5,2,PE=4;RB=2;CA=1,Provável,7,0.2,0.2,Charles,6.49,17/05/2015,1,-1.51,50382,cruzeiro,Meia
6,2,FS=3;PE=3;FC=1,Provável,7,0.1,0.1,Norberto ,6.41,16/05/2015,1,-1.59,80374,coritiba,Lateral
7,2,,Nulo,6,0,0,Eduardo Da Silva,6.33,17/05/2015,1,-1.67,72893,flamengo,Atacante
8,2,FS=3;PE=5,Provável,7,0,0,Serginho,6.33,17/05/2015,1,-1.67,50454,vasco,Meia
9,2,FS=4,Nulo,6,2,2,Yago,6.33,17/05/2015,1,0.33,79584,vasco,Atacante
10,2,SG=1;FC=2,Provável,7,4,4,Yago,6.33,16/05/2015,1,2.33,77500,corinthians,Zagueiro
11,2,FS=2;PE=1;RB=1;FC=1,Provável,7,1.9,1.9,Léo,6.25,17/05/2015,1,0.25,69177,internacional,Lateral
12,2,SG=1;FS=2;PE=1;RB=1;FC=3;CA=1,Provável,7,3.9,3.9,Felipe Macedo,6.25,16/05/2015,1,2.25,85399,goiás,Zagueiro
13,2,SG=1;PE=3;RB=1;FC=2;CA=1,Provável,7,2.8,2.8,Alex Alves,6.17,16/05/2015,1,1.17,80036,goiás,Zagueiro
14,2,PE=7;FC=1;FF=2;FD=1,Provável,7,-0.2,-0.2,Negueba,6.17,16/05/2015,1,-1.83,70929,coritiba,Atacante
15,2,FS=1;PE=2;RB=1;FC=3;FF=1,Provável,7,0.8,0.8,Claudio Winck,6.17,17/05/2015,1,-0.83,74074,internacional,Lateral
16,2,PE=3;RB=3;FC=1;FD=1,Provável,7,4.7,4.7,Paulo Miranda,6.09,17/05/2015,1,3.09,68817,são paulo,Zagueiro
17,2,FS=2;PE=1;A=1,Provável,7,5.7,5.7,Kelvin,6.09,17/05/2015,1,4.09,71549,palmeiras,Atacante
18,2,FS=1;FC=1;FF=1,Nulo,6,0.7,0.7,Mazola,6.09,17/05/2015,1,-0.91,69048,figueirense,Atacante
19,2,FS=1;RB=1;FC=1,Provável,7,1.7,1.7,Anselmo,6.09,17/05/2015,1,0.09,68910,joinville,Meia
20,2,,Provável,7,1.68,1.68,Marcelo Fernandes,6.08,17/05/2015,1,0.08,91274,santos,Técnico
1,2,FS=5;PE=2;FT=1;I=1;FC=2;FF=1,Provável,7,4.6,4.6,Taiberson,6.01,17/05/2015,1,3.01,80280,internacional,Atacante
2,2,SG=1;FS=4;PE=2;FC=3;CA=1;FF=1,Provável,7,3.6,3.6,Christiano ,6.01,17/05/2015,1,2.01,82499,vasco,Lateral
3,2,FS=1;PE=3;FD=1,Provável,7,0.6,0.6,Gabriel,6.01,17/05/2015,1,-0.99,73515,flamengo,Meia
4,2,,Nulo,6,0,0,Walter,6,16/05/2015,0,0,51413,corinthians,Goleiro
5,2,,Nulo,6,0,0,João Filipe,6,17/05/2015,0,0,71090,fluminense,Zagueiro
6,2,,Nulo,6,0,0,Marlone,6,17/05/2015,0,0,80944,fluminense,Meia
7,2,,Nulo,6,0,0,Lucas Gomes,6,17/05/2015,0,0,84684,fluminense,Atacante
8,2,,Nulo,6,0,0,Wanderson,6,16/05/2015,0,0,51293,chapecoense,Meia
9,2,,Nulo,6,0,0,Willian,6,17/05/2015,0,0,81952,sport,Meia
10,2,,Nulo,6,0,0,Rosinei,6,16/05/2015,0,0,37654,coritiba,Meia
11,2,,Contundido,5,0,0,Geandro,6,17/05/2015,0,0,82337,joinville,Meia
12,2,,Contundido,5,0,0,Daniel,6,17/05/2015,0,0,85629,são paulo,Meia
13,2,,Nulo,6,0,0,Luciano,6,16/05/2015,0,0,80287,corinthians,Atacante
14,2,,Nulo,6,0,0,Ramon,6,16/05/2015,0,0,37783,goiás,Meia
15,2,,Nulo,6,0,0,Douglas Santos,6,17/05/2015,0,0,79826,atlético-mg,Lateral
16,2,,Nulo,6,0,0,Martín Luque,6,17/05/2015,0,0,88366,internacional,Meia
17,2,,Nulo,6,0,0,Lula,6,16/05/2015,0,0,88870,atlético-pr,Zagueiro
18,2,,Nulo,6,0,0,Paulinho Dias,6,16/05/2015,0,0,50292,atlético-pr,Meia
19,2,,Nulo,6,0,0,Rafael Longuine,6,17/05/2015,0,0,90566,santos,Meia
20,2,,Nulo,6,0,0,Bady,6,16/05/2015,0,0,71778,atlético-pr,Meia
1,2,NA,Nulo,6,0,0,Diguinho,6,17/05/2015,0,0,37627,vasco,Meia
2,2,NA,Nulo,6,0,0,Cássio,6,17/05/2015,0,0,42489,avaí,Zagueiro
3,2,NA,Nulo,6,0,0,Douglas Silva,6,17/05/2015,0,0,82306,vasco,Zagueiro
4,2,NA,Nulo,6,0,0,Anderson Salles,6,17/05/2015,0,0,70933,vasco,Zagueiro
5,2,NA,Nulo,6,0,0,Jean Patrick,6,17/05/2015,0,0,88379,vasco,Meia
6,2,NA,Nulo,6,0,0,Bruno Rangel,6,16/05/2015,0,0,51683,chapecoense,Atacante
7,2,NA,Nulo,6,0,0,Aranha,6,17/05/2015,0,0,37984,palmeiras,Goleiro
8,2,NA,Nulo,6,0,0,Valmir Lucas,6,16/05/2015,0,0,63031,goiás,Zagueiro
9,2,NA,Nulo,6,0,0,Alan Costa,6,17/05/2015,0,0,82613,internacional,Zagueiro
10,2,NA,Dúvida,2,0,0,Henrique,6,17/05/2015,0,0,38365,fluminense,Zagueiro
11,2,NA,Nulo,6,0,0,Luiz Antonio ,6,17/05/2015,0,0,74060,flamengo,Meia
12,2,NA,Contundido,5,0,0,Nixon,6,17/05/2015,0,0,80913,flamengo,Atacante
13,2,NA,Nulo,6,0,0,Amaral,6,17/05/2015,0,0,42232,palmeiras,Meia
14,2,NA,Contundido,5,0,0,João Paulo,6,17/05/2015,0,0,62997,ponte preta,Lateral
15,2,NA,Nulo,6,0,0,Víctor Cáceres,6,17/05/2015,0,0,69268,flamengo,Meia
16,2,NA,Nulo,6,0,0,Mena,6,17/05/2015,0,0,77967,cruzeiro,Lateral
17,2,NA,Contundido,5,0,0,Rafael Bastos,6,17/05/2015,0,0,51476,figueirense,Meia
18,2,NA,Contundido,5,0,0,Alison,6,17/05/2015,0,0,73974,santos,Meia
19,2,NA,Nulo,6,0,0,Ceará,6,17/05/2015,0,0,37790,cruzeiro,Lateral
20,2,NA,Nulo,6,0,0,Adrianinho,6,17/05/2015,0,0,38186,ponte preta,Meia
1,2,FS=1;PE=4;I=1;FC=4;FF=1,Provável,7,-2.5,-2.5,Kempes,5.93,17/05/2015,1,-4.07,62056,joinville,Atacante
2,2,FS=3,Provável,7,1.5,1.5,Almir,5.93,17/05/2015,1,-0.07,37993,flamengo,Meia
3,2,RB=1;FC=2;FF=1,Provável,7,1.4,1.4,Pierre,5.85,17/05/2015,1,-0.15,38440,fluminense,Meia
4,2,PE=1;RB=1;FC=2,Provável,7,0.4,0.4,Augusto César,5.85,17/05/2015,1,-1.15,71042,joinville,Meia
5,2,PE=1;RB=1;FC=2,Provável,7,0.4,0.4,Bressan,5.85,17/05/2015,1,-1.15,72491,flamengo,Zagueiro
6,2,FS=1;PE=2;FC=1;FD=1,Nulo,6,0.4,0.4,Lucas Coelho,5.85,16/05/2015,1,-1.15,82632,goiás,Atacante
7,2,FS=4;PE=1;RB=1;FC=4;CA=1;FD=2,Provável,7,1.4,1.4,Rafael Galhardo,5.85,16/05/2015,1,-0.15,68821,grêmio,Lateral
8,2,SG=1;PE=2;FC=2;CA=1,Provável,7,1.4,1.4,Eduardo,5.85,16/05/2015,1,-0.15,50645,atlético-pr,Lateral
9,2,PE=3;I=2;FC=1;FF=1;FD=1,Provável,7,-0.7,-0.7,Henrique Dourado,5.77,17/05/2015,1,-2.23,81905,cruzeiro,Atacante
10,2,FS=3;PE=2;FF=2,Provável,7,2.3,2.3,Gilberto,5.77,17/05/2015,1,0.77,61188,vasco,Atacante
11,2,FS=2;PE=3;RB=2;FC=4;CA=1;FF=1,Provável,7,0.2,0.2,Gabriel Xavier,5.7,17/05/2015,1,-1.3,85040,cruzeiro,Meia
12,2,FS=1;PE=1;FC=2,Nulo,6,-0.8,-0.8,Alan Patrick,5.7,17/05/2015,1,-2.3,68685,palmeiras,Meia
13,2,PE=3,Provável,7,-0.9,-0.9,Werley,5.62,17/05/2015,1,-2.38,62974,santos,Zagueiro
14,2,FS=2;FC=2;FD=1,Nulo,6,1,1,Roberto,5.54,17/05/2015,1,-0.46,38178,avaí,Atacante
15,2,,Nulo,6,0,0,Mendoza,5.54,16/05/2015,1,-1.46,90031,corinthians,Atacante
16,2,FS=4;PE=8;RB=1;FF=1,Provável,7,2,2,Welinton,5.54,16/05/2015,1,0.54,63005,coritiba,Zagueiro
17,2,FS=3;PE=1;RB=1,Provável,7,2.9,2.9,Giovanni Augusto,5.46,17/05/2015,1,1.46,68938,atlético-mg,Meia
18,2,PE=7;RB=2;FC=1,Provável,7,0.8,0.8,João Paulo,5.38,16/05/2015,1,-0.62,56102,coritiba,Meia
19,2,FS=2;PE=2;RB=1;FC=1,Provável,7,1.6,1.6,Rafael Silva,5.22,17/05/2015,1,0.22,86725,vasco,Atacante
20,2,FS=3;PE=2;FC=2;FF=1,Provável,7,0.6,0.6,Uelliton,5.22,17/05/2015,1,-0.78,63003,avaí,Meia
1,2,PE=2;DD=2;GS=2,Provável,7,1.4,1.4,Paulo Victor,5.06,17/05/2015,1,0.06,68873,flamengo,Goleiro
2,2,PE=2;DD=1;GS=1,Provável,7,0.4,0.4,Vladimir,5.06,17/05/2015,1,-0.94,69040,santos,Goleiro
3,2,,Nulo,6,0,0,Nicolás Freitas,5,17/05/2015,0,0,73750,internacional,Meia
4,2,,Nulo,6,0,0,André,5,17/05/2015,0,0,68690,atlético-mg,Atacante
5,2,,Nulo,6,0,0,Bruno Mendes,5,17/05/2015,0,0,78977,avaí,Atacante
6,2,,Nulo,6,0,0,Claudinei,5,17/05/2015,0,0,73863,avaí,Meia
7,2,,Nulo,6,0,0,Vaná,5,16/05/2015,0,0,79535,coritiba,Goleiro
8,2,,Contundido,5,0,0,Matheus Bertotto,5,17/05/2015,0,0,78530,internacional,Meia
9,2,,Nulo,6,0,0,Cereceda,5,17/05/2015,0,0,69329,figueirense,Lateral
10,2,,Nulo,6,0,0,Renato,5,17/05/2015,0,0,80576,joinville,Meia
11,2,,Nulo,6,0,0,Hugo,5,17/05/2015,0,0,71995,avaí,Atacante
12,2,,Nulo,6,0,0,Leandro,5,17/05/2015,0,0,73085,palmeiras,Atacante
13,2,,Nulo,6,0,0,Victor Luis,5,17/05/2015,0,0,86410,palmeiras,Meia
14,2,,Nulo,6,0,0,Dida,5,17/05/2015,0,0,36443,internacional,Goleiro
15,2,,Nulo,6,0,0,Bruno Mota,5,16/05/2015,0,0,86765,atlético-pr,Meia
16,2,,Nulo,6,0,0,Caíque,5,16/05/2015,0,0,79710,atlético-pr,Atacante
17,2,,Nulo,6,0,0,Nino Paraíba,5,17/05/2015,0,0,68808,avaí,Lateral
18,2,,Nulo,6,0,0,Léo Pereira,5,16/05/2015,0,0,83528,atlético-pr,Zagueiro
19,2,,Nulo,6,0,0,Erazo,5,16/05/2015,0,0,81223,grêmio,Zagueiro
20,2,,Nulo,6,0,0,Matheus Biteco,5,16/05/2015,0,0,82703,grêmio,Meia
1,2,NA,Nulo,6,0,0,Marrone,5,17/05/2015,0,0,80323,avaí,Lateral
2,2,NA,Nulo,6,0,0,Sandro Silva,5,17/05/2015,0,0,53896,vasco,Meia
3,2,NA,Nulo,6,0,0,Diego Cardoso,5,17/05/2015,0,0,86837,santos,Atacante
4,2,NA,Nulo,6,0,0,Rodrigo Biro,5,17/05/2015,0,0,82525,ponte preta,Lateral
5,2,NA,Contundido,5,0,0,Denis,5,17/05/2015,0,0,51175,são paulo,Goleiro
6,2,NA,Nulo,6,0,0,Luis Felipe,5,17/05/2015,0,0,70915,joinville,Lateral
7,2,NA,Nulo,6,0,0,Douglas Grolli,5,17/05/2015,0,0,78407,cruzeiro,Zagueiro
8,2,NA,Nulo,6,0,0,Dráusio,5,17/05/2015,0,0,78648,joinville,Zagueiro
9,2,NA,Contundido,5,0,0,Bruno Furlan,5,17/05/2015,0,0,79228,joinville,Atacante
10,2,NA,Nulo,6,0,0,Rafael,5,17/05/2015,0,0,68928,cruzeiro,Goleiro
11,2,NA,Contundido,5,0,0,Giva,5,16/05/2015,0,0,83255,coritiba,Atacante
12,2,NA,Nulo,6,0,0,Guilherme Santos,5,17/05/2015,0,0,50346,avaí,Lateral
13,2,NA,Nulo,6,0,0,Martinuccio,5,17/05/2015,0,0,70759,fluminense,Atacante
14,2,NA,Nulo,6,0,0,Edson Silva,5,17/05/2015,0,0,71507,são paulo,Zagueiro
15,2,NA,Nulo,6,0,0,Leandro,5,17/05/2015,0,0,91702,ponte preta,Atacante
16,2,NA,Suspenso,3,0,0,Diogo Goiano,5,16/05/2015,0,0,70916,goiás,Lateral
17,2,NA,Nulo,6,0,0,Henrique ,5,17/05/2015,0,0,84893,vasco,Lateral
18,2,NA,Nulo,6,0,0,Nathan,5,17/05/2015,0,0,89156,palmeiras,Zagueiro
19,2,NA,Contundido,5,0,0,Arouca,5,17/05/2015,0,0,37718,palmeiras,Meia
20,2,NA,Nulo,6,0,0,Nenén,5,16/05/2015,0,0,79892,chapecoense,Meia
1,2,,Nulo,6,0,0,Matheus Inácio,5,17/05/2015,0,0,80394,ponte preta,Goleiro
2,2,,Nulo,6,0,0,Henrique Mattos,5,17/05/2015,0,0,71593,sport,Zagueiro
3,2,,Contundido,5,0,0,Alex Silva,5,17/05/2015,0,0,84861,sport,Lateral
4,2,,Nulo,6,0,0,Caju,5,17/05/2015,0,0,89342,santos,Lateral
5,2,,Nulo,6,0,0,Neto,5,16/05/2015,0,0,69008,chapecoense,Zagueiro
6,2,,Nulo,6,0,0,Guilherme Mattis,5,17/05/2015,0,0,70111,fluminense,Zagueiro
7,2,,Contundido,5,0,0,Bonfim ,5,16/05/2015,0,0,80441,coritiba,Zagueiro
8,2,,Provável,7,0,0,Renato Chaves,5,17/05/2015,0,0,68827,ponte preta,Zagueiro
9,2,FS=2;PE=2;RB=2;FC=1,Nulo,6,3.3,3.3,Paulinho,4.98,17/05/2015,1,1.98,69016,ponte preta,Meia
10,2,FS=1;PE=3;FF=1;FD=1,Nulo,6,1.3,1.3,Robert ,4.98,17/05/2015,1,-0.02,85121,fluminense,Meia
11,2,,Provável,7,1.27,1.27,Marquinhos Santos,4.96,16/05/2015,1,-0.04,81031,coritiba,Técnico
12,2,FS=1;PE=1,Provável,7,0.2,0.2,Rogério,4.9,17/05/2015,1,-1.1,73879,joinville,Lateral
13,2,RB=1;FC=1,Provável,7,1.2,1.2,Rhodolfo,4.9,16/05/2015,1,-0.1,42501,grêmio,Zagueiro
14,2,FS=1;PE=1,Contundido,5,0.2,0.2,Fabiano,4.9,17/05/2015,1,-1.1,79887,cruzeiro,Lateral
15,2,FS=1;RB=1;FC=4;FD=1,Provável,7,1.2,1.2,Rodrigo,4.9,16/05/2015,1,-0.1,86935,goiás,Meia
16,2,FS=1;RB=1,Nulo,6,2.2,2.2,William Popp,4.9,17/05/2015,1,0.9,86890,joinville,Atacante
17,2,FS=2;PE=6;RB=1;FC=3;FF=1,Provável,7,0.1,0.1,Hyoran,4.83,16/05/2015,1,-1.17,85931,chapecoense,Meia
18,2,,Nulo,6,0,0,Rodrigo Mancha,4.75,17/05/2015,1,-1.25,38579,sport,Meia
19,2,,Provável,7,4.01,4.01,Vinícius Eutrópio,4.75,16/05/2015,1,2.75,60780,chapecoense,Técnico
20,2,FS=1;FC=1,Provável,7,0,0,Juliano,4.75,16/05/2015,1,-1.25,70992,goiás,Meia
1,2,,Contundido,5,0,0,Maylson,4.75,16/05/2015,1,-1.25,54250,chapecoense,Meia
2,2,PE=2;FC=1,Nulo,6,-1.1,-1.1,Dodô,4.67,17/05/2015,1,-2.33,84927,atlético-mg,Meia
3,2,FS=1;RB=1;FF=1,Dúvida,2,2.9,2.9,Everton,4.67,16/05/2015,1,1.67,86757,grêmio,Atacante
4,2,PE=1;A=1;FC=1;FF=1,Provável,7,4.9,4.9,Eduardo,4.67,17/05/2015,1,3.67,78994,atlético-mg,Meia
5,2,PE=1,Nulo,6,-0.3,-0.3,Willian Farias,4.51,17/05/2015,1,-1.49,63058,cruzeiro,Meia
6,2,FS=2;PE=1,Provável,7,0.7,0.7,Marco Damasceno ,4.51,16/05/2015,1,-0.49,88850,atlético-pr,Atacante
7,2,PE=1,Dúvida,2,-0.3,-0.3,Lincoln,4.51,16/05/2015,1,-1.49,90303,grêmio,Meia
8,2,FS=1;PE=3;FC=2,Provável,7,-1.4,-1.4,Bruno Henrique,4.43,16/05/2015,1,-2.57,70944,corinthians,Meia
9,2,FS=1;PE=2;I=1;FC=3;FF=1;FD=1,Nulo,6,-0.4,-0.4,Gabriel Jesus,4.43,17/05/2015,1,-1.57,89154,palmeiras,Atacante
10,2,FS=1;I=1;FC=1,Provável,7,-0.5,-0.5,Dudu,4.35,17/05/2015,1,-1.65,78967,figueirense,Atacante
11,2,SG=1;FS=2;PE=5;FC=2;CA=1,Provável,7,1.5,1.5,Rafael Forster,4.35,16/05/2015,1,0.35,82764,goiás,Lateral
12,2,PE=1;RB=1,Provável,7,1.4,1.4,Edcarlos,4.27,17/05/2015,1,0.27,38061,atlético-mg,Zagueiro
13,2,FS=1;PE=1;RB=1;FC=3,Provável,7,0.4,0.4,Victor Ramos,4.27,17/05/2015,1,-0.73,63000,palmeiras,Zagueiro
14,2,PE=2;RB=2;FC=1;CA=1,Provável,7,0.3,0.3,Hudson,4.19,17/05/2015,1,-0.81,50324,são paulo,Meia
15,2,PE=2;RB=2;FC=1,Provável,7,2.3,2.3,Pablo,4.19,17/05/2015,1,1.19,69165,ponte preta,Zagueiro
16,2,PE=1;FC=1,Provável,7,-0.8,-0.8,Thiago Galhardo,4.11,16/05/2015,1,-1.89,71844,coritiba,Meia
17,2,FS=1;PE=4;I=1;RB=1;FC=2;FF=1,Provável,7,0.2,0.2,Cárdenas,4.11,17/05/2015,1,-0.89,72871,atlético-mg,Meia
18,2,FS=1;PE=1,Nulo,6,0.2,0.2,Rodolfo,4.11,16/05/2015,1,-0.89,82503,coritiba,Meia
19,2,,Nulo,6,0,0,Julio Cesar,4,17/05/2015,0,0,37663,vasco,Lateral
20,2,,Nulo,6,0,0,Jonathan Cafu,4,17/05/2015,0,0,78580,são paulo,Atacante
1,2,NA,Nulo,6,0,0,Guilherme Lazaroni,4,17/05/2015,0,0,80553,figueirense,Lateral
2,2,NA,Provável,7,0,0,Auro,4,17/05/2015,0,0,88540,são paulo,Lateral
3,2,NA,Nulo,6,0,0,Thiego,4,16/05/2015,0,0,50393,chapecoense,Zagueiro
4,2,NA,Nulo,6,0,0,Luiz Fernando ,4,17/05/2015,0,0,90366,fluminense,Meia
5,2,NA,Nulo,6,0,0,Ivan,4,16/05/2015,0,0,73644,coritiba,Lateral
6,2,NA,Nulo,6,0,0,Marcos Junior,4,17/05/2015,0,0,80188,fluminense,Atacante
7,2,NA,Contundido,5,0,0,Mouche,4,17/05/2015,0,0,70106,palmeiras,Atacante
8,2,NA,Nulo,6,0,0,Carlos Henrique,4,17/05/2015,0,0,87732,figueirense,Atacante
9,2,NA,Nulo,6,0,0,Alex ,4,17/05/2015,0,0,79066,figueirense,Goleiro
10,2,NA,Nulo,6,0,0,Dener Assunção,4,16/05/2015,0,0,69782,chapecoense,Lateral
11,2,NA,Nulo,6,0,0,André Paulino,4,16/05/2015,0,0,51168,chapecoense,Zagueiro
12,2,NA,Dúvida,2,0,0,Leandrinho,4,17/05/2015,0,0,78235,santos,Meia
